"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"TMPRSS11B" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"TMPRSS11E" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"MARCH11" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"EGFLAM-AS4" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"PMCHL2" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"NCRUPAR" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"PCDHA1" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"GABRA1" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"NOX3" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"ZNF716" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"HEPACAM2" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"POLR2J2" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"LOC286083" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"SNTG1" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"PRDM14" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"SLC24A2" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"SHOX" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"P2RY4" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"BCYRN1" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"FATE1" 4.48838761448267 -1.52574818694676 2.12527143692468 0.0775358150272023 0.243067475930955 -4.59090622598628
"JMJD1C" -2.97759347939392 5.09792221675387 -2.12439303842895 0.0776301320945784 0.243314301031698 -4.59090921180217
"FAM3A" -3.0247558163307 3.39178757590361 -2.12433028218925 0.0776368749679065 0.243314301031698 -4.59090942515421
"PLK2" -2.84389551096358 6.43475069356751 -2.12418536405368 0.077652448054053 0.243328121080246 -4.59090991784871
"KLF7" -2.89298727694263 4.94223368460472 -2.12395597630233 0.0776771048857364 0.243370397469368 -4.59091069777292
"PPFIA1" -2.77325434675538 3.95529265274281 -2.12375375063417 0.0776988487156549 0.243389159024578 -4.59091138539502
"GCA" 2.83698497081261 6.89511626747777 2.12369259635088 0.0777054254095534 0.243389159024578 -4.59091159334533
"CUL4A" -2.89902696928527 5.03191933221881 -2.12357442407481 0.0777181355833511 0.243393994441135 -4.59091199519287
"TOE1" -3.63264880289492 2.53477002174204 -2.12334831215248 0.0777424612759085 0.243435200176839 -4.59091276413594
"NOP58" -2.9779138034987 5.24044711727282 -2.1229335448441 0.0777871032436916 0.243540001350581 -4.59091417479413
"C20orf194" -2.86903515549625 3.31392724548639 -2.12273040341316 0.0778089771981249 0.243573499351936 -4.59091486576645
"C1orf198" -3.03895601404214 5.29218585570473 -2.12249352421462 0.077834491930205 0.243618383199695 -4.59091567155486
"ANKRD27" -2.77659343011732 3.51041979638204 -2.12210429440336 0.0778764352391727 0.243714667467085 -4.59091699573061
"RNF139" -2.67791994959231 3.90762545416128 -2.12157392095217 0.0779336253724308 0.243858632248475 -4.59091880036004
"AHCTF1" -2.70838538143634 4.33441928904126 -2.12109562244122 0.0779852371083693 0.243985103093315 -4.59092042807535
"EIF4A2" -3.90546417222517 6.96927258447937 -2.12090674274142 0.0780056281695362 0.244013874456283 -4.59092107093043
"PSMD4" -2.67853093541261 5.68640500934721 -2.12013541822297 0.0780889553888977 0.244239483514393 -4.59092369656647
"RRP1" -4.31953462334789 3.6706941823291 -2.11993028241454 0.0781111318063731 0.244273793397922 -4.59092439497513
"ZBTB17" -3.6166496824008 4.11173296221614 -2.11968050655942 0.0781381427781658 0.244300113091696 -4.59092524543052
"INMT" -4.03476713790177 4.85979294596726 -2.11964517844044 0.0781419639617977 0.244300113091696 -4.59092536572405
"PRPF19" -3.02788660547043 5.38427929711835 -2.11918173002503 0.0781921094803388 0.244421828530467 -4.59092694391391
"ISY1" -3.63161417694907 2.53425270876912 -2.11822296128176 0.0782959535714137 0.244711342127345 -4.59093020960159
"CACNA1E" 4.97907977539901 -0.367416806376117 2.11809154924096 0.0783101977741147 0.244720771452671 -4.59093065728893
"FGFR1" -3.34356952551574 6.29712097866097 -2.11721905573977 0.0784048375658987 0.244955020928294 -4.59093363014879
"SNORA71B" 4.81442596277252 -0.896286110731102 2.11719329882662 0.078407633207171 0.244955020928294 -4.59093371792381
"PIAS2" -3.60983922722225 2.52336523390571 -2.11684263187815 0.078445704546984 0.245038839497078 -4.59093491300992
"VWA7" 5.16036481509136 -0.27677428652994 2.11646086211734 0.0784871741579587 0.245133247617284 -4.59093621425411
"ECM1" -2.68469016992861 4.10452212588406 -2.11553087461804 0.0785882875578737 0.245413883080082 -4.59093938476398
"MCF2L" -3.82927241497078 3.79404587522365 -2.11510196809529 0.0786349655149216 0.245491277141198 -4.59094084732073
"SON" -2.7077162976389 6.53322423765128 -2.11509617195163 0.0786355965040989 0.245491277141198 -4.59094086708681
"PDE9A" -3.73602617785558 2.58645870922237 -2.11494631738122 0.0786519120119037 0.24550704942338 -4.59094137813595
"LIN37" -3.59860795954345 2.5177496000663 -2.11417370156855 0.0787360859579323 0.245734602752728 -4.59094401339178
"DDX5" -2.6754546727368 9.0433354348455 -2.11359630358441 0.0787990516800185 0.245895909730761 -4.59094598323549
"SNRNP200" -2.6874281477232 5.77108595159913 -2.11264745128186 0.0789026365989727 0.246183906376726 -4.59094922114772
"CCT7" -2.85117480074146 6.51644993941509 -2.11249042759141 0.0789197920780761 0.246202190915389 -4.59094975708166
"PIN4" -3.6268537718287 2.53187250620893 -2.11203134940948 0.0789699701102185 0.246323474312025 -4.59095132411082
"HERC6" 2.80822991086553 5.80091027215668 2.11175590288721 0.0790000925354861 0.246382174416367 -4.59095226444142
"DCTN2" -3.0117159494056 5.35769686534483 -2.11136891138713 0.079042433192475 0.246478957982314 -4.59095358571379
"TAOK3" 2.66744113730523 6.59519859459527 2.11095384734205 0.0790878710338936 0.246578536163303 -4.59095500302009
"EFEMP2" -3.24886269602359 4.53903567969575 -2.11087056291039 0.0790969915517647 0.246578536163303 -4.59095528743232
"EXOSC4" -2.75609200727146 3.50016908495911 -2.11074847403548 0.0791103635052537 0.24658495543029 -4.59095570437397
"TJP2" -3.25395629611109 5.82831591068117 -2.11044556481633 0.0791435500335964 0.24663335632706 -4.59095673890192
"AFG3L1P" -3.591169087859 2.51403016422408 -2.11040019722619 0.0791485217005912 0.24663335632706 -4.59095689385509
"DYNC1H1" -2.71650324273929 6.6604063145801 -2.11019044312575 0.0791715120279655 0.246669732371865 -4.59095761030124
"HIF3A" -4.34084841450784 2.8888698275485 -2.10935780429397 0.0792628416366291 0.246918988016808 -4.59096045479264
"CPSF7" -2.69088169558014 5.33346587363867 -2.10916319263722 0.0792842035090385 0.246950240623966 -4.59096111974506
"TANC2" -3.00539983763122 3.38210958655387 -2.1089272527983 0.0793101097261453 0.246995636762507 -4.59096192596568
"PCGF3" -2.96939398037288 4.72533967016025 -2.10876179968062 0.0793282816526821 0.247016936454787 -4.59096249136643
"NOTCH1" -2.77400782470919 4.48289328373091 -2.10818707423843 0.0793914375350569 0.247178283666853 -4.59096445560825
"SNX25" -3.60953003410974 2.52321063734945 -2.10791705725545 0.0794211271061039 0.247235405245893 -4.5909653785753
"FAM3C" -2.6580598023122 4.09120694207585 -2.10758627148995 0.0794575139335723 0.247287206260207 -4.59096650937322
"RABGGTA" -3.07022301309576 3.04603837720304 -2.10755951863324 0.0794604575238101 0.247287206260207 -4.59096660083381
"MIB1" -2.70414330911586 3.80023308417116 -2.10737566190055 0.0794806901107896 0.247314861148449 -4.59096722941077
"PEX2" -2.71144791185236 3.65913207694192 -2.10699163712153 0.079522967245536 0.247411092927626 -4.59096854245349
"STAT4" 2.77100167346667 5.66327702229188 2.10683008493458 0.0795407593245218 0.247431130440503 -4.59096909487622
"TBP" -3.58764585151363 2.5122685460514 -2.10645650855867 0.0795819176422243 0.247496446480928 -4.59097037242189
"ARHGAP17" -2.76359780197539 4.70497120409675 -2.10643338969971 0.0795844654486777 0.247496446480928 -4.59097045148827
"AAR2" -2.69540513568668 4.44359193921965 -2.10579406527289 0.0796549550077492 0.24768032158401 -4.59097263821325
"CYP3A5" -4.61146358759486 3.02417741409201 -2.10526703787804 0.0797131110536324 0.247813120493075 -4.59097444118753
"FXYD6" -3.50485060836936 5.03551243295174 -2.10520099347554 0.079720401931341 0.247813120493075 -4.59097466714921
"CACNA1C" -3.66242299803737 2.54965711931326 -2.10452886232335 0.0797946396334556 0.248008521330448 -4.59097696703141
"ANGEL1" -3.01950402666022 3.02067888398527 -2.10423894384473 0.0798266832703465 0.248072742407149 -4.59097795922462
"LOC150776" -3.02170053895573 3.02177714013302 -2.10329476921574 0.0799311305667755 0.248361917742552 -4.59098119114658
"ST3GAL3" -3.5965010584734 2.51669614953128 -2.10304706552492 0.079958555355547 0.248411720508104 -4.59098203920574
"MFN2" -4.88842161934629 4.56633389099653 -2.10288827119321 0.079976141499328 0.248430947165577 -4.59098258290368
"FPGS" -2.70641824624582 4.19561850013928 -2.10232654608776 0.0800383830912851 0.248555386172509 -4.59098450642924
"TOP2B" -2.87674011892987 5.04749553652185 -2.10232090935882 0.0800390079159904 0.248555386172509 -4.59098452573299
"STAP2" -3.76712719010884 2.602009215349 -2.10008914639206 0.0802867878804519 0.249289332682366 -4.59099217152068
"CCDC22" -3.57361703287478 2.50525413673197 -2.09984427842455 0.0803140218040538 0.249337214101569 -4.59099301075379
"LINC00641" -2.78343267375889 4.37194293520253 -2.0997448139212 0.0803250868202605 0.249337214101569 -4.59099335166655
"ATP10A" -3.59098266744339 2.51393695401628 -2.09916889315589 0.0803891862259439 0.24948702377835 -4.59099532584299
"PPP1R3C" -4.0319970675998 2.73444415409448 -2.09910554015086 0.0803962405385663 0.24948702377835 -4.59099554303105
"DDX55" -2.82678680323601 3.29280306935626 -2.09845866894517 0.0804683053605584 0.249651207641728 -4.59099776090606
"ERC1" -2.68642717796411 4.43910296035837 -2.09836473611992 0.0804787754466194 0.249651207641728 -4.59099808300502
"PTPRM" -2.96524195291784 5.25532882514258 -2.09823725174716 0.0804929875310473 0.249651207641728 -4.59099852016926
"SGIP1" -2.66370312049977 4.00374247834872 -2.09798928744341 0.0805206381737942 0.249651207641728 -4.59099937053067
"PLAGL1" -3.59299131760751 2.51494127909834 -2.09783014590516 0.0805383892450524 0.249651207641728 -4.59099991632229
"GPRC5B" -3.61001909217607 2.52345516638262 -2.09766096270462 0.0805572647692992 0.249651207641728 -4.59100049658396
"PDE11A" 3.2069195172871 0.844701670969681 2.09756933008119 0.0805674899726834 0.249651207641728 -4.59100081087739
"TRIM27" -2.79349823275465 4.75789584610303 -2.09741900753508 0.0805842672011256 0.249651207641728 -4.59100132649353
"MYO1H" 2.66336615586893 1.11647835167876 2.09737122521292 0.0805896008466308 0.249651207641728 -4.59100149039532
"DHX32" -3.6251083680821 2.53099980433563 -2.09717471060679 0.0806115403457884 0.249651207641728 -4.59100216450202
"MICALL2" -3.58362734793755 2.51025929426336 -2.0970012457907 0.0806309115590775 0.249651207641728 -4.59100275957672
"STXBP6" -3.00917675620375 3.01551524875703 -2.09697870102438 0.0806334295335117 0.249651207641728 -4.5910028369195
"BCL7B" -2.91361833120834 5.16389474764871 -2.09626741717391 0.0807129124427476 0.249651207641728 -4.59100527736473
"CPSF6" -2.66185748291306 4.31115533977962 -2.09600007723134 0.0807428071958468 0.249651207641728 -4.59100619476621
"STAT5A" -3.15908604078587 5.65511139952058 -2.0959699883727 0.0807461725293379 0.249651207641728 -4.5910062980239
"CAV2" -3.17398591978908 5.68953074257758 -2.0957683820194 0.080768725186155 0.249651207641728 -4.59100698991436
"MAP2K7" -3.59165642129506 2.51427383094211 -2.09551217392202 0.0807973951299235 0.249651207641728 -4.59100786925767
"KHNYN" -2.73376816513248 4.6499712113333 -2.09539483248212 0.0808105292212639 0.249651207641728 -4.59100827201506
"PFKL" -2.69774412655436 5.18172702881971 -2.09488254365864 0.0808678955053998 0.249651207641728 -4.59101003055257
"GINM1" -2.64610323752477 4.08522865968214 -2.09451794039454 0.0809087492120085 0.249651207641728 -4.59101128230798
"ARMC6" -3.62252693636454 2.52970908847685 -2.09440207494107 0.0809217363156289 0.249651207641728 -4.59101168012827
"FAM53B" -3.63891449989361 2.53790287024139 -2.09388615294528 0.0809795906965963 0.249651207641728 -4.5910134517124
"CARHSP1" -2.67412585625759 5.6842024697697 -2.09352756744807 0.0810198265530992 0.249651207641728 -4.59101468320668
"STOML2" -2.90202568702436 5.13482713258821 -2.0933541594587 0.0810392914836173 0.249651207641728 -4.59101527879538
"UBE2O" -3.05637085522718 3.03911229826875 -2.09326651887118 0.081049130895247 0.249651207641728 -4.59101557981938
"ORAI1" -2.81816439941876 3.28849186744764 -2.09313174619362 0.0810642642058727 0.249651207641728 -4.59101604274735
"GABRP" 2.71248979608969 1.21242058132028 2.09286839196895 0.0810938439581018 0.249651207641728 -4.59101694739621
"ENO1-AS1" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"LOC440700" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"CRB1" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"GJD4" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"PRKG1-AS1" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"PLA2G12B" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"KCNQ1DN" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"ALX4" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"LOC283194" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"PRR4" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"PRH1" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"SCG3" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"SNORA70B" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"SNORD11" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"PPBPP2" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"PCDHGA6" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"MOG" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"OOEP" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"OCM" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"HOXA6" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"VGF" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"ANXA13" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"AMBP" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"MAGEE2" 3.65346191532884 -1.10828533736984 2.09177322485618 0.0812169704408534 0.249651207641728 -4.59102071024059
"DPYSL3" -3.35005933048385 4.99820196835098 -2.09167138594563 0.0812284295804887 0.249651207641728 -4.59102106021336
"NUDC" -2.7215489608599 6.20080709246101 -2.09138120284698 0.0812610906684739 0.249651207641728 -4.59102205750075
"TNIP2" -2.73974838942654 5.85401054526601 -2.09124543520542 0.081276376373555 0.249651207641728 -4.59102252413284
"LAMB1" -2.94603649045283 5.69707749323262 -2.09076578560485 0.0813304022831196 0.249651207641728 -4.59102417284898
"CYP2C18" 4.09413966707953 -1.32862421324518 2.09055663205541 0.0813539720089552 0.249651207641728 -4.59102489186024
"RAB39A" 4.09413966707953 -1.32862421324518 2.09055663205541 0.0813539720089552 0.249651207641728 -4.59102489186024
"LINC00598" 4.09413966707953 -1.32862421324518 2.09055663205541 0.0813539720089552 0.249651207641728 -4.59102489186024
"SNORD8" 4.09413966707953 -1.32862421324518 2.09055663205541 0.0813539720089552 0.249651207641728 -4.59102489186024
